date,j,flow_taf
6/30/1966,GW_08,30.911
7/31/1966,GW_08,34.38
8/31/1966,GW_08,32.996
9/30/1966,GW_08,38.815
10/31/1966,GW_08,36.261
11/30/1966,GW_08,42.846
12/31/1966,GW_08,41.028
1/31/1967,GW_08,48.698
2/28/1967,GW_08,35.372
3/31/1967,GW_08,47.804
4/30/1967,GW_08,54.441
5/31/1967,GW_08,43.905
6/30/1967,GW_08,37.786
7/31/1967,GW_08,35.618
8/31/1967,GW_08,35.589
9/30/1967,GW_08,48.812
10/31/1967,GW_08,46.7
11/30/1967,GW_08,36.488
12/31/1967,GW_08,36.42
1/31/1968,GW_08,40.367
2/29/1968,GW_08,43.304
3/31/1968,GW_08,38.823
4/30/1968,GW_08,36.724
5/31/1968,GW_08,31.14
6/30/1968,GW_08,32.093
7/31/1968,GW_08,35.941
8/31/1968,GW_08,34.608
9/30/1968,GW_08,40.328
10/31/1968,GW_08,37.644
11/30/1968,GW_08,37.276
12/31/1968,GW_08,41.06
1/31/1969,GW_08,62.061
2/28/1969,GW_08,64.737
3/31/1969,GW_08,57.6
4/30/1969,GW_08,61.464
5/31/1969,GW_08,42.822
6/30/1969,GW_08,35.237
7/31/1969,GW_08,39.421
8/31/1969,GW_08,43.337
9/30/1969,GW_08,54.101
10/31/1969,GW_08,51.5
11/30/1969,GW_08,42.846
12/31/1969,GW_08,52.669
1/31/1970,GW_08,67.548
2/28/1970,GW_08,51.55
3/31/1970,GW_08,50.37
4/30/1970,GW_08,43.518
5/31/1970,GW_08,32.176
6/30/1970,GW_08,34.04
7/31/1970,GW_08,38.896
8/31/1970,GW_08,38.665
9/30/1970,GW_08,48.543
10/31/1970,GW_08,47.248
11/30/1970,GW_08,53.862
12/31/1970,GW_08,57.433
1/31/1971,GW_08,47.421
2/28/1971,GW_08,39.646
3/31/1971,GW_08,47.454
4/30/1971,GW_08,49.782
5/31/1971,GW_08,33.664
6/30/1971,GW_08,36.934
7/31/1971,GW_08,39.295
8/31/1971,GW_08,37.306
9/30/1971,GW_08,48.234
10/31/1971,GW_08,44.433
11/30/1971,GW_08,39.096
12/31/1971,GW_08,45.378
1/31/1972,GW_08,38.809
2/29/1972,GW_08,38.424
3/31/1972,GW_08,42.403
4/30/1972,GW_08,42.386
5/31/1972,GW_08,31.285
6/30/1972,GW_08,34.132
7/31/1972,GW_08,38.443
8/31/1972,GW_08,35.982
9/30/1972,GW_08,46.381
10/31/1972,GW_08,39.23
11/30/1972,GW_08,43.702
12/31/1972,GW_08,38.593
1/31/1973,GW_08,56.21
2/28/1973,GW_08,58.093
3/31/1973,GW_08,52.945
4/30/1973,GW_08,46.364
5/31/1973,GW_08,34.596
6/30/1973,GW_08,37.125
7/31/1973,GW_08,40.768
8/31/1973,GW_08,43.713
9/30/1973,GW_08,54.386
10/31/1973,GW_08,49.071
11/30/1973,GW_08,64.58
12/31/1973,GW_08,57.327
1/31/1974,GW_08,56.967
2/28/1974,GW_08,43.448
3/31/1974,GW_08,64.821
4/30/1974,GW_08,48.463
5/31/1974,GW_08,42.89
6/30/1974,GW_08,37.845
7/31/1974,GW_08,47.187
8/31/1974,GW_08,43.456
9/30/1974,GW_08,54.607
10/31/1974,GW_08,48.204
11/30/1974,GW_08,44.526
12/31/1974,GW_08,44.993
1/31/1975,GW_08,37.868
2/28/1975,GW_08,49.527
3/31/1975,GW_08,54.029
4/30/1975,GW_08,42.439
5/31/1975,GW_08,39.938
6/30/1975,GW_08,38.483
7/31/1975,GW_08,40.22
8/31/1975,GW_08,46.917
9/30/1975,GW_08,51.596
10/31/1975,GW_08,45.642
11/30/1975,GW_08,41.124
12/31/1975,GW_08,38.613
1/31/1976,GW_08,33.537
2/29/1976,GW_08,36.667
3/31/1976,GW_08,24.394
4/30/1976,GW_08,28.735
5/31/1976,GW_08,32.705
6/30/1976,GW_08,32.059
7/31/1976,GW_08,34.854
8/31/1976,GW_08,40.466
9/30/1976,GW_08,41.797
10/31/1976,GW_08,28.319
11/30/1976,GW_08,34.922
12/31/1976,GW_08,33.741
1/31/1977,GW_08,34.802
2/28/1977,GW_08,33.816
3/31/1977,GW_08,30.681
4/30/1977,GW_08,25.131
5/31/1977,GW_08,23.186
6/30/1977,GW_08,27.676
7/31/1977,GW_08,29.556
8/31/1977,GW_08,26.174
9/30/1977,GW_08,32.903
10/31/1977,GW_08,28.381
11/30/1977,GW_08,32.521
12/31/1977,GW_08,36.519
1/31/1978,GW_08,43.742
2/28/1978,GW_08,38.054
3/31/1978,GW_08,49.21
4/30/1978,GW_08,48.18
5/31/1978,GW_08,40.374
6/30/1978,GW_08,32.826
7/31/1978,GW_08,37.852
8/31/1978,GW_08,45.272
9/30/1978,GW_08,52.398
10/31/1978,GW_08,46.386
11/30/1978,GW_08,41.584
12/31/1978,GW_08,38.801
1/31/1979,GW_08,42.616
2/28/1979,GW_08,47.844
3/31/1979,GW_08,46.71
4/30/1979,GW_08,40.618
5/31/1979,GW_08,39.496
6/30/1979,GW_08,39.621
7/31/1979,GW_08,42.003
8/31/1979,GW_08,43.63
9/30/1979,GW_08,50.494
10/31/1979,GW_08,45.11
11/30/1979,GW_08,42.545
12/31/1979,GW_08,42.456
1/31/1980,GW_08,60.2
2/29/1980,GW_08,58.836
3/31/1980,GW_08,54.973
4/30/1980,GW_08,46.245
5/31/1980,GW_08,45.13
6/30/1980,GW_08,40.483
7/31/1980,GW_08,45.243
8/31/1980,GW_08,44.939
9/30/1980,GW_08,53.148
10/31/1980,GW_08,48.253
11/30/1980,GW_08,41.828
12/31/1980,GW_08,42.376
1/31/1981,GW_08,43.009
2/28/1981,GW_08,39.56
3/31/1981,GW_08,48.268
4/30/1981,GW_08,40.076
5/31/1981,GW_08,38.843
6/30/1981,GW_08,36.199
7/31/1981,GW_08,39.834
8/31/1981,GW_08,38.572
9/30/1981,GW_08,46.54
10/31/1981,GW_08,39.891
11/30/1981,GW_08,49.143
12/31/1981,GW_08,52.173
1/31/1982,GW_08,50.366
2/28/1982,GW_08,57.244
3/31/1982,GW_08,66.543
4/30/1982,GW_08,70.856
5/31/1982,GW_08,52.135
6/30/1982,GW_08,35.835
7/31/1982,GW_08,41.327
8/31/1982,GW_08,48.75
9/30/1982,GW_08,53.887
10/31/1982,GW_08,52.531
11/30/1982,GW_08,62.587
12/31/1982,GW_08,65.689
1/31/1983,GW_08,58.48
2/28/1983,GW_08,71.636
3/31/1983,GW_08,88.39
4/30/1983,GW_08,78.649
5/31/1983,GW_08,71.584
6/30/1983,GW_08,57.681
7/31/1983,GW_08,59.731
8/31/1983,GW_08,58.534
9/30/1983,GW_08,66.426
10/31/1983,GW_08,61.628
11/30/1983,GW_08,80.62
12/31/1983,GW_08,77.547
1/31/1984,GW_08,60.453
2/29/1984,GW_08,54.402
3/31/1984,GW_08,57.856
4/30/1984,GW_08,55.842
5/31/1984,GW_08,37.587
6/30/1984,GW_08,39.247
7/31/1984,GW_08,47.823
8/31/1984,GW_08,49.777
9/30/1984,GW_08,58.715
10/31/1984,GW_08,49.074
11/30/1984,GW_08,56.842
12/31/1984,GW_08,50.575
1/31/1985,GW_08,41.07
2/28/1985,GW_08,44.59
3/31/1985,GW_08,47.595
4/30/1985,GW_08,47.223
5/31/1985,GW_08,37.886
6/30/1985,GW_08,36.806
7/31/1985,GW_08,40.94
8/31/1985,GW_08,40.81
9/30/1985,GW_08,49.537
10/31/1985,GW_08,41.961
11/30/1985,GW_08,43.249
12/31/1985,GW_08,39.72
1/31/1986,GW_08,41.545
2/28/1986,GW_08,71.54
3/31/1986,GW_08,72.32
4/30/1986,GW_08,50.449
5/31/1986,GW_08,39.036
6/30/1986,GW_08,37.049
7/31/1986,GW_08,44.61
8/31/1986,GW_08,48.176
9/30/1986,GW_08,54.531
10/31/1986,GW_08,50.255
11/30/1986,GW_08,44.184
12/31/1986,GW_08,45.999
1/31/1987,GW_08,46.825
2/28/1987,GW_08,44.126
3/31/1987,GW_08,48.937
4/30/1987,GW_08,43.672
5/31/1987,GW_08,30.614
6/30/1987,GW_08,34.34
7/31/1987,GW_08,38.054
8/31/1987,GW_08,38.766
9/30/1987,GW_08,46.57
10/31/1987,GW_08,39.147
11/30/1987,GW_08,38.16
12/31/1987,GW_08,42.315
1/31/1988,GW_08,34.8
2/29/1988,GW_08,36.158
3/31/1988,GW_08,40.318
4/30/1988,GW_08,43.363
5/31/1988,GW_08,31.318
6/30/1988,GW_08,31.741
7/31/1988,GW_08,37.67
8/31/1988,GW_08,36.63
9/30/1988,GW_08,43.565
10/31/1988,GW_08,35.11
11/30/1988,GW_08,39.681
12/31/1988,GW_08,35.699
1/31/1989,GW_08,33.091
2/28/1989,GW_08,35.83
3/31/1989,GW_08,50.622
4/30/1989,GW_08,34.744
5/31/1989,GW_08,33.239
6/30/1989,GW_08,32.616
7/31/1989,GW_08,38.611
8/31/1989,GW_08,39.982
9/30/1989,GW_08,38.627
10/31/1989,GW_08,34.411
11/30/1989,GW_08,36.541
12/31/1989,GW_08,33.78
1/31/1990,GW_08,37.383
2/28/1990,GW_08,32.648
3/31/1990,GW_08,34.04
4/30/1990,GW_08,32.948
5/31/1990,GW_08,32.329
6/30/1990,GW_08,33.066
7/31/1990,GW_08,39.706
8/31/1990,GW_08,37.076
9/30/1990,GW_08,40.487
10/31/1990,GW_08,32.933
11/30/1990,GW_08,31.917
12/31/1990,GW_08,33.375
1/31/1991,GW_08,32.507
2/28/1991,GW_08,33.41
3/31/1991,GW_08,47.711
4/30/1991,GW_08,22.266
5/31/1991,GW_08,31.569
6/30/1991,GW_08,33.329
7/31/1991,GW_08,37.161
8/31/1991,GW_08,36.606
9/30/1991,GW_08,40.986
10/31/1991,GW_08,34.029
11/30/1991,GW_08,31.615
12/31/1991,GW_08,33.295
1/31/1992,GW_08,31.794
2/29/1992,GW_08,38.747
3/31/1992,GW_08,35.498
4/30/1992,GW_08,34.083
5/31/1992,GW_08,34.542
6/30/1992,GW_08,34.706
7/31/1992,GW_08,37.797
8/31/1992,GW_08,36.744
9/30/1992,GW_08,39.487
10/31/1992,GW_08,34.748
11/30/1992,GW_08,28.854
12/31/1992,GW_08,40.453
1/31/1993,GW_08,42.652
2/28/1993,GW_08,39.566
3/31/1993,GW_08,50.112
4/30/1993,GW_08,40.581
5/31/1993,GW_08,46.602
6/30/1993,GW_08,35.25
7/31/1993,GW_08,39.214
8/31/1993,GW_08,41.378
9/30/1993,GW_08,44.018
10/31/1993,GW_08,45.103
11/30/1993,GW_08,41.949
12/31/1993,GW_08,43.044
1/31/1994,GW_08,37.188
2/28/1994,GW_08,39.023
3/31/1994,GW_08,39.558
4/30/1994,GW_08,43.984
5/31/1994,GW_08,37.6
6/30/1994,GW_08,36.456
7/31/1994,GW_08,40.911
8/31/1994,GW_08,37.873
9/30/1994,GW_08,45.723
10/31/1994,GW_08,34.035
11/30/1994,GW_08,41.213
12/31/1994,GW_08,41.019
1/31/1995,GW_08,55.099
2/28/1995,GW_08,38.578
3/31/1995,GW_08,66.402
4/30/1995,GW_08,55.733
5/31/1995,GW_08,61.61
6/30/1995,GW_08,47.317
7/31/1995,GW_08,43.149
8/31/1995,GW_08,44.443
9/30/1995,GW_08,53.602
10/31/1995,GW_08,46.832
11/30/1995,GW_08,41.572
12/31/1995,GW_08,50.112
1/31/1996,GW_08,39.782
2/29/1996,GW_08,54.391
3/31/1996,GW_08,51.255
4/30/1996,GW_08,51.005
5/31/1996,GW_08,57.792
6/30/1996,GW_08,38.658
7/31/1996,GW_08,45.307
8/31/1996,GW_08,51.006
9/30/1996,GW_08,50.187
10/31/1996,GW_08,44.103
11/30/1996,GW_08,44.427
12/31/1996,GW_08,68.232
1/31/1997,GW_08,61.086
2/28/1997,GW_08,60.149
3/31/1997,GW_08,51.667
4/30/1997,GW_08,58.201
5/31/1997,GW_08,36.4
6/30/1997,GW_08,42.748
7/31/1997,GW_08,48.349
8/31/1997,GW_08,53.371
9/30/1997,GW_08,54.301
10/31/1997,GW_08,49.804
11/30/1997,GW_08,53.034
12/31/1997,GW_08,48.696
1/31/1998,GW_08,55.815
2/28/1998,GW_08,67.519
3/31/1998,GW_08,73.099
4/30/1998,GW_08,65.673
5/31/1998,GW_08,71.185
6/30/1998,GW_08,60.067
7/31/1998,GW_08,57.196
8/31/1998,GW_08,61.426
9/30/1998,GW_08,57.745
10/31/1998,GW_08,51.809
11/30/1998,GW_08,56.161
12/31/1998,GW_08,55.722
1/31/1999,GW_08,50.205
2/28/1999,GW_08,64.591
3/31/1999,GW_08,57.416
4/30/1999,GW_08,55.255
5/31/1999,GW_08,51.579
6/30/1999,GW_08,41.369
7/31/1999,GW_08,49.712
8/31/1999,GW_08,52.681
9/30/1999,GW_08,53.632
10/31/1999,GW_08,49.632
11/30/1999,GW_08,45.293
12/31/1999,GW_08,42.515
1/31/2000,GW_08,50.643
2/29/2000,GW_08,60.254
3/31/2000,GW_08,55.288
4/30/2000,GW_08,50.599
5/31/2000,GW_08,50.885
6/30/2000,GW_08,40.26
7/31/2000,GW_08,46.501
8/31/2000,GW_08,50.847
9/30/2000,GW_08,52.697
10/31/2000,GW_08,47.825
11/30/2000,GW_08,44.835
12/31/2000,GW_08,42.985
1/31/2001,GW_08,43.581
2/28/2001,GW_08,41.481
3/31/2001,GW_08,43.732
4/30/2001,GW_08,44.644
5/31/2001,GW_08,41.828
6/30/2001,GW_08,40.313
7/31/2001,GW_08,44.408
8/31/2001,GW_08,48.052
9/30/2001,GW_08,48.947
10/31/2001,GW_08,44.852
11/30/2001,GW_08,45.886
12/31/2001,GW_08,48.335
1/31/2002,GW_08,37.587
2/28/2002,GW_08,40.189
3/31/2002,GW_08,46.149
4/30/2002,GW_08,45.177
5/31/2002,GW_08,48.033
6/30/2002,GW_08,42.299
7/31/2002,GW_08,45.851
8/31/2002,GW_08,48.924
9/30/2002,GW_08,49.498
10/31/2002,GW_08,40.073
11/30/2002,GW_08,41.184
12/31/2002,GW_08,50.741
1/31/2003,GW_08,40.793
2/28/2003,GW_08,40.534
3/31/2003,GW_08,41.507
4/30/2003,GW_08,48.398
5/31/2003,GW_08,46.131
6/30/2003,GW_08,43.432
7/31/2003,GW_08,47.996
8/31/2003,GW_08,49.293
9/30/2003,GW_08,47.607
10/31/1921,GW_09,-31.375
11/30/1921,GW_09,-9.849
12/31/1921,GW_09,86.654
1/31/1922,GW_09,35.679
2/28/1922,GW_09,110.516
3/31/1922,GW_09,7.082
4/30/1922,GW_09,13.488
5/31/1922,GW_09,71.222
6/30/1922,GW_09,18.521
7/31/1922,GW_09,-55.148
8/31/1922,GW_09,-47.258
9/30/1922,GW_09,-17.129
10/31/1922,GW_09,-1.803
11/30/1922,GW_09,15.196
12/31/1922,GW_09,108.069
1/31/1923,GW_09,45.35
2/28/1923,GW_09,-6.78
3/31/1923,GW_09,-1.532
4/30/1923,GW_09,58.361
5/31/1923,GW_09,39.24
6/30/1923,GW_09,-14.245
7/31/1923,GW_09,-27.296
8/31/1923,GW_09,-25.576
9/30/1923,GW_09,-2.716
10/31/1923,GW_09,5.863
11/30/1923,GW_09,3.599
12/31/1923,GW_09,5.399
1/31/1924,GW_09,8.789
2/29/1924,GW_09,12.25
3/31/1924,GW_09,6.548
4/30/1924,GW_09,6.817
5/31/1924,GW_09,6.863
6/30/1924,GW_09,-7.771
7/31/1924,GW_09,-7.258
8/31/1924,GW_09,-2.028
9/30/1924,GW_09,9.614
10/31/1924,GW_09,18.943
11/30/1924,GW_09,17.786
12/31/1924,GW_09,39.043
1/31/1925,GW_09,13.363
2/28/1925,GW_09,101.697
3/31/1925,GW_09,2.976
4/30/1925,GW_09,48.847
5/31/1925,GW_09,50.963
6/30/1925,GW_09,-18.578
7/31/1925,GW_09,-41.992
8/31/1925,GW_09,-27.028
9/30/1925,GW_09,-3.254
10/31/1925,GW_09,5.051
11/30/1925,GW_09,11.647
12/31/1925,GW_09,13.955
1/31/1926,GW_09,19.147
2/28/1926,GW_09,71.934
3/31/1926,GW_09,3.214
4/30/1926,GW_09,65.953
5/31/1926,GW_09,3.873
6/30/1926,GW_09,-27.38
7/31/1926,GW_09,-26.592
8/31/1926,GW_09,-12.793
9/30/1926,GW_09,5.679
10/31/1926,GW_09,10.544
11/30/1926,GW_09,59.278
12/31/1926,GW_09,11.665
1/31/1927,GW_09,39.778
2/28/1927,GW_09,108.574
3/31/1927,GW_09,9.289
4/30/1927,GW_09,31.45
5/31/1927,GW_09,31.929
6/30/1927,GW_09,5.666
7/31/1927,GW_09,-46.194
8/31/1927,GW_09,-33.99
9/30/1927,GW_09,-7.002
10/31/1927,GW_09,7.699
11/30/1927,GW_09,22.838
12/31/1927,GW_09,24.057
1/31/1928,GW_09,19.895
2/29/1928,GW_09,18.24
3/31/1928,GW_09,80.724
4/30/1928,GW_09,10.443
5/31/1928,GW_09,9.627
6/30/1928,GW_09,-28.605
7/31/1928,GW_09,-28.757
8/31/1928,GW_09,-14.297
9/30/1928,GW_09,7.51
10/31/1928,GW_09,8.75
11/30/1928,GW_09,22.855
12/31/1928,GW_09,26.938
1/31/1929,GW_09,9.383
2/28/1929,GW_09,13.579
3/31/1929,GW_09,14.274
4/30/1929,GW_09,12.245
5/31/1929,GW_09,21.81
6/30/1929,GW_09,1.2
7/31/1929,GW_09,-9.408
8/31/1929,GW_09,-1.549
9/30/1929,GW_09,10.108
10/31/1929,GW_09,8.581
11/30/1929,GW_09,13.391
12/31/1929,GW_09,37.734
1/31/1930,GW_09,38.079
2/28/1930,GW_09,12.481
3/31/1930,GW_09,24.479
4/30/1930,GW_09,16.17
5/31/1930,GW_09,7.562
6/30/1930,GW_09,2.682
7/31/1930,GW_09,-9.877
8/31/1930,GW_09,-0.817
9/30/1930,GW_09,15.262
10/31/1930,GW_09,6.762
11/30/1930,GW_09,12.906
12/31/1930,GW_09,9.14
1/31/1931,GW_09,23.93
2/28/1931,GW_09,6.224
3/31/1931,GW_09,8.185
4/30/1931,GW_09,6.132
5/31/1931,GW_09,6.289
6/30/1931,GW_09,-0.685
7/31/1931,GW_09,-0.01
8/31/1931,GW_09,1.574
9/30/1931,GW_09,11.53
10/31/1931,GW_09,11.801
11/30/1931,GW_09,18.195
12/31/1931,GW_09,106.672
1/31/1932,GW_09,25.433
2/29/1932,GW_09,63.564
3/31/1932,GW_09,8.977
4/30/1932,GW_09,14.852
5/31/1932,GW_09,46.032
6/30/1932,GW_09,18.863
7/31/1932,GW_09,-33.344
8/31/1932,GW_09,-29.231
9/30/1932,GW_09,-0.115
10/31/1932,GW_09,6.223
11/30/1932,GW_09,8.249
12/31/1932,GW_09,14.251
1/31/1933,GW_09,47.514
2/28/1933,GW_09,6.669
3/31/1933,GW_09,18.942
4/30/1933,GW_09,10.943
5/31/1933,GW_09,14.559
6/30/1933,GW_09,23.5
7/31/1933,GW_09,-13.369
8/31/1933,GW_09,-5.923
9/30/1933,GW_09,12.443
10/31/1933,GW_09,11.977
11/30/1933,GW_09,16.631
12/31/1933,GW_09,56.369
1/31/1934,GW_09,19.922
2/28/1934,GW_09,40.186
3/31/1934,GW_09,11.003
4/30/1934,GW_09,5.275
5/31/1934,GW_09,1.133
6/30/1934,GW_09,-3.555
7/31/1934,GW_09,-0.638
8/31/1934,GW_09,3.363
9/30/1934,GW_09,14.713
10/31/1934,GW_09,14.663
11/30/1934,GW_09,26.346
12/31/1934,GW_09,27.025
1/31/1935,GW_09,82.733
2/28/1935,GW_09,12.965
3/31/1935,GW_09,35.777
4/30/1935,GW_09,91.169
5/31/1935,GW_09,23.102
6/30/1935,GW_09,-5.799
7/31/1935,GW_09,-45.681
8/31/1935,GW_09,-25.879
9/30/1935,GW_09,2.87
10/31/1935,GW_09,9.457
11/30/1935,GW_09,13.013
12/31/1935,GW_09,16.049
1/31/1936,GW_09,65.184
2/29/1936,GW_09,167.186
3/31/1936,GW_09,-0.433
4/30/1936,GW_09,22.556
5/31/1936,GW_09,16.252
6/30/1936,GW_09,-13.421
7/31/1936,GW_09,-35.374
8/31/1936,GW_09,-18.649
9/30/1936,GW_09,5.973
10/31/1936,GW_09,8.681
11/30/1936,GW_09,10.029
12/31/1936,GW_09,27.302
1/31/1937,GW_09,31.274
2/28/1937,GW_09,107.392
3/31/1937,GW_09,75.815
4/30/1937,GW_09,17.152
5/31/1937,GW_09,47.629
6/30/1937,GW_09,-17.443
7/31/1937,GW_09,-38.341
8/31/1937,GW_09,-21.897
9/30/1937,GW_09,3.99
10/31/1937,GW_09,11.381
11/30/1937,GW_09,28.671
12/31/1937,GW_09,75.7
1/31/1938,GW_09,42.423
2/28/1938,GW_09,161.818
3/31/1938,GW_09,80.438
4/30/1938,GW_09,9.259
5/31/1938,GW_09,30.461
6/30/1938,GW_09,4.552
7/31/1938,GW_09,-43.226
8/31/1938,GW_09,-38.998
9/30/1938,GW_09,-12.272
10/31/1938,GW_09,1.125
11/30/1938,GW_09,12.619
12/31/1938,GW_09,12.017
1/31/1939,GW_09,17.776
2/28/1939,GW_09,12.43
3/31/1939,GW_09,20.432
4/30/1939,GW_09,9.168
5/31/1939,GW_09,0.907
6/30/1939,GW_09,-6.35
7/31/1939,GW_09,-2.617
8/31/1939,GW_09,2.456
9/30/1939,GW_09,18.713
10/31/1939,GW_09,12.83
11/30/1939,GW_09,13.537
12/31/1939,GW_09,16.698
1/31/1940,GW_09,113.279
2/29/1940,GW_09,110.318
3/31/1940,GW_09,41.25
4/30/1940,GW_09,8.883
5/31/1940,GW_09,17.363
6/30/1940,GW_09,-21.05
7/31/1940,GW_09,-38.428
8/31/1940,GW_09,-16.902
9/30/1940,GW_09,7.845
10/31/1940,GW_09,12.701
11/30/1940,GW_09,13.655
12/31/1940,GW_09,107.321
1/31/1941,GW_09,82.945
2/28/1941,GW_09,111.453
3/31/1941,GW_09,38.638
4/30/1941,GW_09,17.488
5/31/1941,GW_09,35.265
6/30/1941,GW_09,-2.21
7/31/1941,GW_09,-38.473
8/31/1941,GW_09,-31.54
9/30/1941,GW_09,-4.761
10/31/1941,GW_09,5.664
11/30/1941,GW_09,9.589
12/31/1941,GW_09,79.57
1/31/1942,GW_09,93.063
2/28/1942,GW_09,40.169
3/31/1942,GW_09,2.73
4/30/1942,GW_09,51.588
5/31/1942,GW_09,32.422
6/30/1942,GW_09,12.593
7/31/1942,GW_09,-38.337
8/31/1942,GW_09,-34.043
9/30/1942,GW_09,-3.351
10/31/1942,GW_09,5.009
11/30/1942,GW_09,21.1
12/31/1942,GW_09,35.902
1/31/1943,GW_09,115.872
2/28/1943,GW_09,26.127
3/31/1943,GW_09,82.725
4/30/1943,GW_09,8.056
5/31/1943,GW_09,3.604
6/30/1943,GW_09,-20.783
7/31/1943,GW_09,-35.53
8/31/1943,GW_09,-17.432
9/30/1943,GW_09,6.665
10/31/1943,GW_09,11.403
11/30/1943,GW_09,12.952
12/31/1943,GW_09,16.511
1/31/1944,GW_09,18.864
2/29/1944,GW_09,67.355
3/31/1944,GW_09,15.055
4/30/1944,GW_09,9.762
5/31/1944,GW_09,16.149
6/30/1944,GW_09,-3.851
7/31/1944,GW_09,-5.326
8/31/1944,GW_09,2.893
9/30/1944,GW_09,18.163
10/31/1944,GW_09,15.887
11/30/1944,GW_09,30.2
12/31/1944,GW_09,29.892
1/31/1945,GW_09,8.823
2/28/1945,GW_09,92.478
3/31/1945,GW_09,29.915
4/30/1945,GW_09,10.056
5/31/1945,GW_09,25.995
6/30/1945,GW_09,1.915
7/31/1945,GW_09,-23.133
8/31/1945,GW_09,-12.913
9/30/1945,GW_09,8.29
10/31/1945,GW_09,17.837
11/30/1945,GW_09,18.098
12/31/1945,GW_09,93.879
1/31/1946,GW_09,24.484
2/28/1946,GW_09,-4.383
3/31/1946,GW_09,12.245
4/30/1946,GW_09,25.83
5/31/1946,GW_09,35.169
6/30/1946,GW_09,-14.141
7/31/1946,GW_09,-23.066
8/31/1946,GW_09,-6.94
9/30/1946,GW_09,9.727
10/31/1946,GW_09,12.293
11/30/1946,GW_09,25.077
12/31/1946,GW_09,21.118
1/31/1947,GW_09,4.221
2/28/1947,GW_09,14.883
3/31/1947,GW_09,24.943
4/30/1947,GW_09,10.91
5/31/1947,GW_09,5.161
6/30/1947,GW_09,-4.117
7/31/1947,GW_09,-0.983
8/31/1947,GW_09,4.113
9/30/1947,GW_09,15.822
10/31/1947,GW_09,17.987
11/30/1947,GW_09,11.4
12/31/1947,GW_09,12.631
1/31/1948,GW_09,17.267
2/29/1948,GW_09,9.51
3/31/1948,GW_09,31.588
4/30/1948,GW_09,45.383
5/31/1948,GW_09,36.21
6/30/1948,GW_09,19.023
7/31/1948,GW_09,-28.804
8/31/1948,GW_09,-7.764
9/30/1948,GW_09,12.204
10/31/1948,GW_09,8.998
11/30/1948,GW_09,9.023
12/31/1948,GW_09,21.523
1/31/1949,GW_09,8.419
2/28/1949,GW_09,14.565
3/31/1949,GW_09,60.135
4/30/1949,GW_09,8.022
5/31/1949,GW_09,10.058
6/30/1949,GW_09,-8.253
7/31/1949,GW_09,-7.745
8/31/1949,GW_09,0.226
9/30/1949,GW_09,14.929
10/31/1949,GW_09,10.532
11/30/1949,GW_09,15.019
12/31/1949,GW_09,15.673
1/31/1950,GW_09,65.118
2/28/1950,GW_09,29.929
3/31/1950,GW_09,17.953
4/30/1950,GW_09,33.536
5/31/1950,GW_09,18.053
6/30/1950,GW_09,-7.611
7/31/1950,GW_09,-17.847
8/31/1950,GW_09,-4.349
9/30/1950,GW_09,16.026
10/31/1950,GW_09,8.676
11/30/1950,GW_09,96.706
12/31/1950,GW_09,126.322
1/31/1951,GW_09,17.421
2/28/1951,GW_09,1.226
3/31/1951,GW_09,-5.616
4/30/1951,GW_09,-22.098
5/31/1951,GW_09,5.306
6/30/1951,GW_09,-26.249
7/31/1951,GW_09,-28.003
8/31/1951,GW_09,-14.413
9/30/1951,GW_09,1.117
10/31/1951,GW_09,6.461
11/30/1951,GW_09,12.692
12/31/1951,GW_09,91.886
1/31/1952,GW_09,131.71
2/29/1952,GW_09,20.212
3/31/1952,GW_09,34.453
4/30/1952,GW_09,35.142
5/31/1952,GW_09,28.455
6/30/1952,GW_09,-21.362
7/31/1952,GW_09,-69.181
8/31/1952,GW_09,-43.733
9/30/1952,GW_09,-8.886
10/31/1952,GW_09,-4.26
11/30/1952,GW_09,4.888
12/31/1952,GW_09,93.446
1/31/1953,GW_09,51.877
2/28/1953,GW_09,-18.129
3/31/1953,GW_09,-5.605
4/30/1953,GW_09,8.46
5/31/1953,GW_09,1.257
6/30/1953,GW_09,4.095
7/31/1953,GW_09,-27.767
8/31/1953,GW_09,-16.062
9/30/1953,GW_09,7.99
10/31/1953,GW_09,4.168
11/30/1953,GW_09,9.561
12/31/1953,GW_09,5.345
1/31/1954,GW_09,24.678
2/28/1954,GW_09,17.521
3/31/1954,GW_09,31.664
4/30/1954,GW_09,12.768
5/31/1954,GW_09,-6.539
6/30/1954,GW_09,-38.291
7/31/1954,GW_09,-25.335
8/31/1954,GW_09,-11.494
9/30/1954,GW_09,5.139
10/31/1954,GW_09,2.39
11/30/1954,GW_09,13.516
12/31/1954,GW_09,46.96
1/31/1955,GW_09,56.986
2/28/1955,GW_09,-1.102
3/31/1955,GW_09,-1.363
4/30/1955,GW_09,2.287
5/31/1955,GW_09,-3.087
6/30/1955,GW_09,-9.194
7/31/1955,GW_09,-13.213
8/31/1955,GW_09,-6.03
9/30/1955,GW_09,10.105
10/31/1955,GW_09,3.395
11/30/1955,GW_09,9.875
12/31/1955,GW_09,205.527
1/31/1956,GW_09,124.956
2/29/1956,GW_09,-25.733
3/31/1956,GW_09,-27.476
4/30/1956,GW_09,-9.24
5/31/1956,GW_09,40.558
6/30/1956,GW_09,-14.74
7/31/1956,GW_09,-51.888
8/31/1956,GW_09,-27.619
